Id,ParentId,Title,CombinedTitle
6499,1936,ALLEM_1CA_DE (juin 2007) analyse de texte.PDF,ESC/2007/A/ALLEM_1CA_DE (juin 2007) analyse de texte.PDF
6500,1936,ALLEM_1CA_DE (juin 2007) dissertation.pdf,ESC/2007/A/ALLEM_1CA_DE (juin 2007) dissertation.pdf
6501,1936,ALLEM_1CA_DE (repêchage 2007) dissertation.PDF,ESC/2007/A/ALLEM_1CA_DE (repêchage 2007) dissertation.PDF
6502,1936,ALLEM_1MA_DE (juin 2007) analyse de texte.PDF,ESC/2007/A/ALLEM_1MA_DE (juin 2007) analyse de texte.PDF
6503,1936,ALLEM_1MA_DE (repêchage 2007) dissertation.PDF,ESC/2007/A/ALLEM_1MA_DE (repêchage 2007) dissertation.PDF
6504,1936,ALLEM_1MA_DE(juin 2007)dissertation.pdf,ESC/2007/A/ALLEM_1MA_DE(juin 2007)dissertation.pdf
6505,1936,ANGLA_1CA_EN (juin 2007) texte connu.PDF,ESC/2007/A/ANGLA_1CA_EN (juin 2007) texte connu.PDF
6506,1936,ANGLA_1CA_EN (juin 2007) texte inconnu.PDF,ESC/2007/A/ANGLA_1CA_EN (juin 2007) texte inconnu.PDF
6507,1936,ANGLA_1CA_EN (repêchage 2007) texte connu.PDF,ESC/2007/A/ANGLA_1CA_EN (repêchage 2007) texte connu.PDF
6508,1936,ANGLA_1CA_EN (repêchage 2007) texte inconnu.PDF,ESC/2007/A/ANGLA_1CA_EN (repêchage 2007) texte inconnu.PDF
6509,1936,ANGLA_1MA_EN (juin 2007) texte connu.PDF,ESC/2007/A/ANGLA_1MA_EN (juin 2007) texte connu.PDF
6510,1936,ANGLA_1MA_EN (juin 2007) texte inconnu.PDF,ESC/2007/A/ANGLA_1MA_EN (juin 2007) texte inconnu.PDF
6511,1936,ANGLA_1MA_EN (repêchage 2007) texte connu.PDF,ESC/2007/A/ANGLA_1MA_EN (repêchage 2007) texte connu.PDF
6512,1936,ANGLA_1MA_EN (repêchage 2007) texte inconnu.PDF,ESC/2007/A/ANGLA_1MA_EN (repêchage 2007) texte inconnu.PDF
6513,1936,ECOGE_1CA_FR (juin 2007).PDF,ESC/2007/A/ECOGE_1CA_FR (juin 2007).PDF
6514,1936,ECOGE_1MA_FR (juin 2007).PDF,ESC/2007/A/ECOGE_1MA_FR (juin 2007).PDF
6515,1936,FRANC_1CA_FR (juin 2007) dissertation.pdf,ESC/2007/A/FRANC_1CA_FR (juin 2007) dissertation.pdf
6516,1936,FRANC_1CA_FR (juin 2007) texte inconnu.PDF,ESC/2007/A/FRANC_1CA_FR (juin 2007) texte inconnu.PDF
6517,1936,FRANC_1CA_FR (repêchage 2007) texte inconnu.PDF,ESC/2007/A/FRANC_1CA_FR (repêchage 2007) texte inconnu.PDF
6518,1936,FRANC_1MA_FR (juin 2007) dissertation.pdf,ESC/2007/A/FRANC_1MA_FR (juin 2007) dissertation.pdf
6519,1936,FRANC_1MA_FR (juin 2007) texte inconnu.PDF,ESC/2007/A/FRANC_1MA_FR (juin 2007) texte inconnu.PDF
6520,1936,FRANC_1MA_FR (repêchage 2007) texte inconnu.PDF,ESC/2007/A/FRANC_1MA_FR (repêchage 2007) texte inconnu.PDF
6521,1936,HISTO_1CA_FR (juin 2007).PDF,ESC/2007/A/HISTO_1CA_FR (juin 2007).PDF
6522,1936,HISTO_1CA_FR (repêchage 2007).PDF,ESC/2007/A/HISTO_1CA_FR (repêchage 2007).PDF
6523,1936,HISTO_1MA_FR (juin 2007).PDF,ESC/2007/A/HISTO_1MA_FR (juin 2007).PDF
6524,1936,HISTO_1MA_FR (repêchage 2007).PDF,ESC/2007/A/HISTO_1MA_FR (repêchage 2007).PDF
6525,1936,LATIN_1CA_LA (juin 2007) .PDF,ESC/2007/A/LATIN_1CA_LA (juin 2007) .PDF
6526,1936,OESPA_1CA_ES (juin 2007).PDF,ESC/2007/A/OESPA_1CA_ES (juin 2007).PDF
6527,1936,OESPA_1MA_ES (juin 2007).PDF,ESC/2007/A/OESPA_1MA_ES (juin 2007).PDF
6528,1936,OITAL_1CA_IT (juin 2007).PDF,ESC/2007/A/OITAL_1CA_IT (juin 2007).PDF
6529,1936,OITAL_1MA_IT (juin 2007).PDF,ESC/2007/A/OITAL_1MA_IT (juin 2007).PDF
6530,1936,"PHILO_1CA_FR,DE (juin 2007).PDF","ESC/2007/A/PHILO_1CA_FR,DE (juin 2007).PDF"
